time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.408968,-0.0194,-0.0128,-0.0208,0.031
2.427647,-0.0041,-0.0613,0.0800,0.101
2.429085,-0.0041,-0.0613,0.0800,0.101
2.448271,-0.0185,-0.0408,0.1987,0.204
2.449108,-0.0185,-0.0408,0.1987,0.204
2.469859,-0.0107,0.0013,0.1195,0.120
2.471711,-0.0107,0.0013,0.1195,0.120
2.495322,0.0934,0.0090,0.1292,0.160
2.496977,0.0934,0.0090,0.1292,0.160
2.510449,0.0335,0.0911,0.0690,0.119
2.512475,0.0335,0.0911,0.0690,0.119
2.527610,0.0171,0.0314,0.1887,0.192
2.528461,0.0171,0.0314,0.1887,0.192
2.551803,0.0327,-0.0366,0.1547,0.162
2.554458,0.0327,-0.0366,0.1547,0.162
2.572634,-0.0276,-0.0766,0.1168,0.142
2.574550,-0.0276,-0.0766,0.1168,0.142
2.587860,-0.0927,-0.0314,0.1101,0.147
2.589927,-0.0927,-0.0314,0.1101,0.147
2.607644,-0.0357,-0.0203,0.0286,0.050
2.609187,-0.0357,-0.0203,0.0286,0.050
2.627746,-0.0153,0.0221,0.0868,0.091
2.628667,-0.0153,0.0221,0.0868,0.091
2.650128,-0.0438,-0.0024,0.1489,0.155
2.651429,-0.0438,-0.0024,0.1489,0.155
2.672869,-0.0147,0.0214,0.1467,0.149
2.674548,-0.0147,0.0214,0.1467,0.149
2.687136,0.0024,0.0287,0.1395,0.142
2.688914,0.0024,0.0287,0.1395,0.142
2.707447,-0.0293,0.0707,0.0403,0.086
2.709169,-0.0293,0.0707,0.0403,0.086
2.727171,-0.0021,0.0477,0.0621,0.078
2.728729,-0.0021,0.0477,0.0621,0.078
2.748013,0.0719,-0.0385,0.0930,0.124
2.749526,0.0719,-0.0385,0.0930,0.124
2.769133,0.0240,-0.0381,0.1697,0.176
2.770943,0.0240,-0.0381,0.1697,0.176
2.790966,-0.0468,0.0085,0.1117,0.121
2.792101,-0.0468,0.0085,0.1117,0.121
2.808469,-0.0139,0.0503,0.2368,0.242
2.809257,-0.0139,0.0503,0.2368,0.242
2.834519,-0.0168,0.0699,0.1272,0.146
2.836472,-0.0168,0.0699,0.1272,0.146
2.854887,-0.0371,0.0212,0.1395,0.146
2.856494,-0.0371,0.0212,0.1395,0.146
2.867222,-0.0339,0.0069,0.1228,0.128
2.868444,-0.0339,0.0069,0.1228,0.128
2.887292,-0.0206,-0.0071,0.1180,0.120
2.888677,-0.0206,-0.0071,0.1180,0.120
2.907576,-0.0047,0.0453,0.0439,0.063
2.908817,-0.0047,0.0453,0.0439,0.063
2.927187,0.0334,-0.0049,0.0957,0.101
2.928804,0.0334,-0.0049,0.0957,0.101
2.946899,-0.0202,0.0034,0.0915,0.094
2.948776,-0.0202,0.0034,0.0915,0.094
2.968272,-0.0241,0.0118,0.1243,0.127
2.970323,-0.0241,0.0118,0.1243,0.127
2.991305,-0.0411,0.0006,0.1054,0.113
2.993007,-0.0411,0.0006,0.1054,0.113
3.008101,-0.0304,0.0440,0.1434,0.153
3.009076,-0.0304,0.0440,0.1434,0.153
3.026970,0.0081,0.0878,0.1075,0.139
3.028327,0.0081,0.0878,0.1075,0.139
3.050450,-0.0030,0.0860,0.1556,0.178
3.051942,-0.0030,0.0860,0.1556,0.178
3.080670,-0.0316,0.0631,0.1059,0.127
3.082057,-0.0316,0.0631,0.1059,0.127
3.087351,-0.0148,-0.0039,0.1352,0.136
3.088508,-0.0148,-0.0039,0.1352,0.136
3.106606,-0.0170,0.0275,0.1445,0.148
3.107243,-0.0170,0.0275,0.1445,0.148
3.134471,-0.0026,0.0561,0.1405,0.151
3.135718,-0.0026,0.0561,0.1405,0.151
3.157866,0.0021,0.0179,0.1305,0.132
3.159022,0.0021,0.0179,0.1305,0.132
3.167688,-0.0276,-0.0065,0.1185,0.122
3.168874,-0.0276,-0.0065,0.1185,0.122
3.186870,-0.0049,0.0527,0.1664,0.175
3.189075,-0.0049,0.0527,0.1664,0.175
3.207038,-0.0059,0.0574,0.2334,0.240
3.208629,-0.0059,0.0574,0.2334,0.240
3.231000,-0.0526,0.0586,-0.3984,0.406
3.232931,-0.0526,0.0586,-0.3984,0.406
3.247185,-0.0499,-0.0055,0.3109,0.315
3.248275,-0.0499,-0.0055,0.3109,0.315
3.269927,-0.0293,0.0461,0.1364,0.147
3.271107,-0.0293,0.0461,0.1364,0.147
3.303057,-0.0682,0.0035,0.1486,0.164
3.303925,-0.0682,0.0035,0.1486,0.164
3.311164,0.0845,-0.0151,0.1437,0.167
3.312660,0.0845,-0.0151,0.1437,0.167
3.333501,0.0429,0.0780,0.1246,0.153
3.335139,0.0429,0.0780,0.1246,0.153
3.347909,0.0331,0.1089,0.1244,0.169
3.349205,0.0331,0.1089,0.1244,0.169
3.376086,0.0186,0.0589,0.1722,0.183
3.379046,0.0186,0.0589,0.1722,0.183
3.392654,0.0133,-0.0291,0.1841,0.187
3.395529,0.0133,-0.0291,0.1841,0.187
3.406754,-0.0600,-0.0335,0.1260,0.144
3.408252,-0.0600,-0.0335,0.1260,0.144
3.426839,-0.0091,0.0302,0.1310,0.135
3.428581,-0.0091,0.0302,0.1310,0.135
3.445751,0.0273,0.0234,0.0711,0.080
3.446765,0.0273,0.0234,0.0711,0.080
3.466356,0.0025,0.0713,0.1331,0.151
3.467621,0.0025,0.0713,0.1331,0.151
3.486965,0.0011,0.0332,0.1361,0.140
3.488437,0.0011,0.0332,0.1361,0.140
3.506570,-0.0266,0.0728,0.1361,0.157
3.508186,-0.0266,0.0728,0.1361,0.157
3.526931,-0.0247,0.0460,0.1451,0.154
3.528198,-0.0247,0.0460,0.1451,0.154
3.545930,-0.0313,0.0604,0.1961,0.208
3.547381,-0.0313,0.0604,0.1961,0.208
3.568797,-0.0215,0.0318,-0.0320,0.050
3.570817,-0.0215,0.0318,-0.0320,0.050
3.587064,0.0019,0.0050,0.1858,0.186
3.588442,0.0019,0.0050,0.1858,0.186
3.606611,-0.0250,-0.0365,0.0809,0.092
3.608439,-0.0250,-0.0365,0.0809,0.092
3.626320,-0.0105,0.0115,0.1479,0.149
3.627329,-0.0105,0.0115,0.1479,0.149
3.645472,-0.0384,0.0518,0.1842,0.195
3.646340,-0.0384,0.0518,0.1842,0.195
3.669494,-0.0137,0.0631,0.1885,0.199
3.671840,-0.0137,0.0631,0.1885,0.199
3.688758,-0.0420,0.0127,0.1648,0.171
3.690127,-0.0420,0.0127,0.1648,0.171
3.706561,-0.0198,-0.0292,0.1320,0.137
3.707965,-0.0198,-0.0292,0.1320,0.137
3.726108,0.0211,-0.0167,0.0981,0.102
3.727251,0.0211,-0.0167,0.0981,0.102
3.745411,-0.0135,-0.0068,0.1221,0.123
3.746720,-0.0135,-0.0068,0.1221,0.123
3.768923,-0.0152,-0.0140,0.0481,0.052
3.771249,-0.0152,-0.0140,0.0481,0.052
3.792653,-0.0373,-0.0136,0.1103,0.117
3.793995,-0.0373,-0.0136,0.1103,0.117
3.806549,-0.0354,0.0165,0.0914,0.099
3.807500,-0.0354,0.0165,0.0914,0.099
3.826277,-0.0050,0.0172,0.1085,0.110
3.827891,-0.0050,0.0172,0.1085,0.110
3.844925,0.0041,0.0159,0.1445,0.145
3.845890,0.0041,0.0159,0.1445,0.145
3.866676,-0.0019,0.0182,0.1304,0.132
3.867778,-0.0019,0.0182,0.1304,0.132
3.885951,0.0309,0.0062,0.1133,0.118
3.887168,0.0309,0.0062,0.1133,0.118
3.906175,0.0313,-0.0019,0.1462,0.149
3.907479,0.0313,-0.0019,0.1462,0.149
3.926766,0.0293,0.0242,0.1221,0.128
3.928656,0.0293,0.0242,0.1221,0.128
3.944747,0.0080,0.0207,0.1059,0.108
3.945700,0.0080,0.0207,0.1059,0.108
3.965599,-0.0058,0.0020,0.1217,0.122
3.967478,-0.0058,0.0020,0.1217,0.122
3.986998,-0.0094,0.0268,0.1316,0.135
3.988725,-0.0094,0.0268,0.1316,0.135
4.006358,-0.0106,0.0164,0.0745,0.077
4.008679,-0.0106,0.0164,0.0745,0.077
4.026131,-0.0419,-0.0013,0.2155,0.220
4.027301,-0.0419,-0.0013,0.2155,0.220
4.045192,-0.0057,0.0313,0.1765,0.179
4.046846,-0.0057,0.0313,0.1765,0.179
4.066383,-0.0477,0.0387,-0.0263,0.067
4.067739,-0.0477,0.0387,-0.0263,0.067
4.086436,0.0183,-0.0284,0.4377,0.439
4.088370,0.0183,-0.0284,0.4377,0.439
4.105884,-0.0154,-0.0007,-0.1364,0.137
4.107512,-0.0154,-0.0007,-0.1364,0.137
4.126585,-0.0414,0.0446,0.2274,0.235
4.128419,-0.0414,0.0446,0.2274,0.235
4.144687,0.0226,-0.0159,0.0573,0.064
4.146036,0.0226,-0.0159,0.0573,0.064
4.166197,0.0399,0.0075,0.2272,0.231
4.167417,0.0399,0.0075,0.2272,0.231
4.185974,-0.0235,0.0565,0.1071,0.123
4.187201,-0.0235,0.0565,0.1071,0.123
4.206366,-0.0286,0.0321,0.1261,0.133
4.207556,-0.0286,0.0321,0.1261,0.133
4.226351,0.0088,0.0203,0.1503,0.152
4.227508,0.0088,0.0203,0.1503,0.152
4.245041,-0.0187,-0.0005,0.1215,0.123
4.245983,-0.0187,-0.0005,0.1215,0.123
4.266675,0.0018,-0.0299,0.0956,0.100
4.267760,0.0018,-0.0299,0.0956,0.100
4.286465,0.0135,-0.0271,0.0935,0.098
4.287751,0.0135,-0.0271,0.0935,0.098
4.305844,0.0190,0.0166,0.1674,0.169
4.307070,0.0190,0.0166,0.1674,0.169
4.326086,-0.0170,0.0282,0.1552,0.159
4.327664,-0.0170,0.0282,0.1552,0.159
4.344481,-0.0304,0.0248,0.1241,0.130
4.345466,-0.0304,0.0248,0.1241,0.130
4.367879,-0.0552,0.0333,0.1411,0.155
4.369243,-0.0552,0.0333,0.1411,0.155
4.386311,-0.0370,0.0214,0.0782,0.089
