time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.671307,0.0420,0.0758,0.1850,0.204
2.688787,-0.0045,0.0537,0.0798,0.096
2.690700,-0.0045,0.0537,0.0798,0.096
2.709250,0.0260,-0.0252,-0.2522,0.255
2.711230,0.0260,-0.0252,-0.2522,0.255
2.728381,-0.1214,0.1498,-0.0403,0.197
2.730378,-0.1214,0.1498,-0.0403,0.197
2.748767,0.0139,0.0848,-0.2631,0.277
2.751186,0.0139,0.0848,-0.2631,0.277
2.768624,-0.0402,0.0468,0.0072,0.062
2.769878,-0.0402,0.0468,0.0072,0.062
2.788413,-0.0814,0.0109,-0.0388,0.091
2.789803,-0.0814,0.0109,-0.0388,0.091
2.808201,-0.0195,0.0279,-0.0887,0.095
2.810433,-0.0195,0.0279,-0.0887,0.095
2.828461,0.0529,0.0249,-0.0960,0.112
2.830785,0.0529,0.0249,-0.0960,0.112
2.848187,0.0742,0.0179,-0.0359,0.084
2.851197,0.0742,0.0179,-0.0359,0.084
2.868994,-0.1608,0.0369,0.0695,0.179
2.870879,-0.1608,0.0369,0.0695,0.179
2.888182,-0.2332,0.0710,-0.0904,0.260
2.889520,-0.2332,0.0710,-0.0904,0.260
2.908774,-0.0681,0.0280,-0.1782,0.193
2.910324,-0.0681,0.0280,-0.1782,0.193
2.928943,0.1486,-0.0539,-0.0168,0.159
2.931131,0.1486,-0.0539,-0.0168,0.159
2.949417,0.1122,-0.0968,0.1019,0.180
2.952349,0.1122,-0.0968,0.1019,0.180
2.968284,-0.0562,-0.0078,0.1223,0.135
2.970288,-0.0562,-0.0078,0.1223,0.135
2.988016,-0.2313,0.1142,-0.0983,0.276
2.989808,-0.2313,0.1142,-0.0983,0.276
3.008280,-0.1633,0.1642,-0.3315,0.404
3.010708,-0.1633,0.1642,-0.3315,0.404
3.028607,0.0568,0.0333,-0.0272,0.071
3.030557,0.0568,0.0333,-0.0272,0.071
3.048113,0.1411,-0.0506,-0.1506,0.212
3.049532,0.1411,-0.0506,-0.1506,0.212
3.068499,-0.0357,-0.0385,0.2227,0.229
3.069831,-0.0357,-0.0385,0.2227,0.229
3.089307,-0.1103,-0.0006,0.1253,0.167
3.091129,-0.1103,-0.0006,0.1253,0.167
3.108446,0.0207,0.0763,-0.0956,0.124
3.110069,0.0207,0.0763,-0.0956,0.124
3.128330,0.1427,0.1193,-0.1490,0.238
3.129690,0.1427,0.1193,-0.1490,0.238
3.148439,0.1849,0.0215,-0.0875,0.206
3.151086,0.1849,0.0215,-0.0875,0.206
3.168715,-0.0462,0.0647,-0.0145,0.081
3.170216,-0.0462,0.0647,-0.0145,0.081
3.195005,-0.0319,0.0069,0.1009,0.106
3.196490,-0.0319,0.0069,0.1009,0.106
3.214451,-0.1151,0.0889,0.1112,0.183
3.215561,-0.1151,0.0889,0.1112,0.183
3.229114,0.0259,0.0407,0.0661,0.082
3.230870,0.0259,0.0407,0.0661,0.082
3.248394,0.0319,0.0647,-0.2496,0.260
3.250324,0.0319,0.0647,-0.2496,0.260
3.268187,0.1591,0.0739,-0.2575,0.312
3.269774,0.1591,0.0739,-0.2575,0.312
3.287917,0.0816,-0.0116,0.0988,0.129
3.290240,0.0816,-0.0116,0.0988,0.129
3.308309,0.0283,-0.0255,0.2317,0.235
3.309756,0.0283,-0.0255,0.2317,0.235
3.327966,-0.1083,0.1734,-0.0772,0.219
3.329666,-0.1083,0.1734,-0.0772,0.219
3.348395,0.0478,0.0672,-0.1517,0.173
3.350133,0.0478,0.0672,-0.1517,0.173
3.368425,0.1103,-0.0527,0.0363,0.128
3.370361,0.1103,-0.0527,0.0363,0.128
3.387552,-0.0154,0.0985,-0.0104,0.100
3.388693,-0.0154,0.0985,-0.0104,0.100
3.408180,0.2231,0.0439,-0.0224,0.228
3.409236,0.2231,0.0439,-0.0224,0.228
3.427685,-0.0519,0.0510,0.1241,0.144
3.429300,-0.0519,0.0510,0.1241,0.144
3.447778,-0.3146,0.0989,-0.2504,0.414
3.449637,-0.3146,0.0989,-0.2504,0.414
3.468517,-0.0298,0.0987,0.1485,0.181
3.469385,-0.0298,0.0987,0.1485,0.181
3.487564,0.3587,-0.0873,-0.1696,0.406
3.488806,0.3587,-0.0873,-0.1696,0.406
3.508068,0.0268,-0.0519,0.0496,0.077
3.509351,0.0268,-0.0519,0.0496,0.077
3.528679,-0.1457,0.1045,-0.0144,0.180
3.530182,-0.1457,0.1045,-0.0144,0.180
3.547728,-0.1068,0.0806,0.0717,0.152
3.549517,-0.1068,0.0806,0.0717,0.152
3.567807,0.0980,-0.0746,-0.0164,0.124
3.569713,0.0980,-0.0746,-0.0164,0.124
3.587601,0.2736,-0.0778,-0.0448,0.288
3.589127,0.2736,-0.0778,-0.0448,0.288
3.608798,0.0851,-0.0157,0.1479,0.171
3.610356,0.0851,-0.0157,0.1479,0.171
3.628061,-0.1328,0.0475,0.0916,0.168
3.629811,-0.1328,0.0475,0.0916,0.168
3.648459,-0.1442,0.1355,-0.2371,0.309
3.650259,-0.1442,0.1355,-0.2371,0.309
3.667889,0.0476,0.0956,-0.2051,0.231
3.669220,0.0476,0.0956,-0.2051,0.231
3.690173,0.1462,-0.0702,-0.0828,0.182
3.691708,0.1462,-0.0702,-0.0828,0.182
3.708251,-0.1166,-0.0430,0.0424,0.131
3.709890,-0.1166,-0.0430,0.0424,0.131
3.727637,-0.2821,0.0329,0.2941,0.409
3.729123,-0.2821,0.0329,0.2941,0.409
3.747517,-0.0518,0.0355,0.2706,0.278
3.748783,-0.0518,0.0355,0.2706,0.278
3.767634,0.1210,-0.0179,0.2821,0.307
3.769245,0.1210,-0.0179,0.2821,0.307
3.787712,0.1062,-0.0442,-0.2072,0.237
3.789294,0.1062,-0.0442,-0.2072,0.237
3.809722,-0.1857,0.1378,-0.2271,0.324
3.811264,-0.1857,0.1378,-0.2271,0.324
3.827857,-0.0722,0.1519,-0.2914,0.336
3.829766,-0.0722,0.1519,-0.2914,0.336
3.847554,0.2404,0.0472,-0.0109,0.245
3.850142,0.2404,0.0472,-0.0109,0.245
3.867327,0.3217,0.0377,-0.2502,0.409
3.868564,0.3217,0.0377,-0.2502,0.409
3.887511,0.0964,0.0842,-0.3249,0.349
3.888981,0.0964,0.0842,-0.3249,0.349
3.908366,-0.0774,0.1318,-0.1557,0.218
3.909686,-0.0774,0.1318,-0.1557,0.218
3.927615,-0.0205,0.0973,-0.0505,0.112
3.929809,-0.0205,0.0973,-0.0505,0.112
3.947604,0.0334,0.0536,0.1188,0.134
3.949284,0.0334,0.0536,0.1188,0.134
3.967802,0.1204,-0.0394,0.0559,0.139
3.969093,0.1204,-0.0394,0.0559,0.139
3.987388,0.0602,0.0085,-0.1238,0.138
3.988868,0.0602,0.0085,-0.1238,0.138
4.008000,0.0646,0.0325,0.0666,0.098
4.009478,0.0646,0.0325,0.0666,0.098
4.027557,0.0600,0.0588,0.1941,0.211
4.028587,0.0600,0.0588,0.1941,0.211
4.047587,-0.1153,-0.0078,0.1489,0.189
4.050478,-0.1153,-0.0078,0.1489,0.189
4.067949,-0.1738,0.0388,-0.0224,0.179
4.069372,-0.1738,0.0388,-0.0224,0.179
4.088102,0.0781,-0.0689,-0.0171,0.106
4.089882,0.0781,-0.0689,-0.0171,0.106
4.107827,0.1719,0.0434,0.1025,0.205
4.109132,0.1719,0.0434,0.1025,0.205
4.127202,0.1042,0.0203,0.1834,0.212
4.128644,0.1042,0.0203,0.1834,0.212
4.147289,-0.0417,0.0151,0.1362,0.143
4.149381,-0.0417,0.0151,0.1362,0.143
4.167259,-0.0967,0.0356,0.0374,0.110
4.168409,-0.0967,0.0356,0.0374,0.110
4.188081,-0.0566,0.0620,-0.1727,0.192
4.189212,-0.0566,0.0620,-0.1727,0.192
4.207664,0.2569,-0.0604,-0.0657,0.272
4.209490,0.2569,-0.0604,-0.0657,0.272
4.227807,0.1692,-0.0824,-0.0857,0.207
4.229291,0.1692,-0.0824,-0.0857,0.207
4.247270,-0.1042,0.1099,0.0955,0.179
4.249982,-0.1042,0.1099,0.0955,0.179
4.267286,-0.0694,0.1101,-0.3560,0.379
4.269033,-0.0694,0.1101,-0.3560,0.379
4.287375,0.0232,0.0333,-0.1894,0.194
4.288850,0.0232,0.0333,-0.1894,0.194
4.308461,0.1672,0.0026,-0.0610,0.178
4.309734,0.1672,0.0026,-0.0610,0.178
4.327474,-0.0344,-0.0240,0.0198,0.046
4.329095,-0.0344,-0.0240,0.0198,0.046
4.348712,-0.0970,0.0604,-0.0016,0.114
4.350750,-0.0970,0.0604,-0.0016,0.114
4.367185,0.0200,0.0678,-0.0176,0.073
4.368504,0.0200,0.0678,-0.0176,0.073
4.387568,0.0024,0.0661,-0.1926,0.204
4.389084,0.0024,0.0661,-0.1926,0.204
4.408288,0.0233,0.0166,-0.2277,0.229
4.410154,0.0233,0.0166,-0.2277,0.229
4.427527,0.1456,-0.0119,-0.0268,0.149
4.429090,0.1456,-0.0119,-0.0268,0.149
4.447245,0.1398,0.0247,0.1109,0.180
4.448161,0.1398,0.0247,0.1109,0.180
4.467383,-0.0208,0.0543,-0.0013,0.058
4.468898,-0.0208,0.0543,-0.0013,0.058
4.487746,-0.0533,0.1029,-0.1829,0.217
4.489295,-0.0533,0.1029,-0.1829,0.217
4.508692,0.0611,0.0472,-0.0932,0.121
4.511442,0.0611,0.0472,-0.0932,0.121
4.527727,-0.0166,0.0675,-0.0596,0.091
4.530238,-0.0166,0.0675,-0.0596,0.091
4.547243,0.0696,-0.0573,0.1517,0.176
4.549266,0.0696,-0.0573,0.1517,0.176
4.567764,-0.0828,0.0749,-0.0974,0.148
4.570117,-0.0828,0.0749,-0.0974,0.148
4.588066,-0.0320,0.0479,-0.0163,0.060
4.589849,-0.0320,0.0479,-0.0163,0.060
4.608316,0.1059,0.0128,0.0752,0.131
4.609665,0.1059,0.0128,0.0752,0.131
4.627559,-0.0449,0.1109,-0.0581,0.133
4.629116,-0.0449,0.1109,-0.0581,0.133
4.647213,-0.0632,-0.0330,0.1413,0.158
4.649693,-0.0632,-0.0330,0.1413,0.158
4.667640,-0.1274,0.0341,0.1705,0.216
4.669512,-0.1274,0.0341,0.1705,0.216
4.687814,0.1475,0.0201,-0.2099,0.257
4.689820,0.1475,0.0201,-0.2099,0.257
4.707667,0.2210,0.1541,0.0210,0.270
4.710677,0.2210,0.1541,0.0210,0.270
4.727240,-0.1341,0.1712,-0.0188,0.218
4.729455,-0.1341,0.1712,-0.0188,0.218
4.747765,-0.2397,0.0599,0.1505,0.289
4.749462,-0.2397,0.0599,0.1505,0.289
4.767792,-0.1152,-0.0335,0.0616,0.135
4.773143,-0.1152,-0.0335,0.0616,0.135
4.788175,0.3885,-0.2157,-0.0538,0.448
4.790518,0.3885,-0.2157,-0.0538,0.448
4.807606,0.2099,-0.0318,0.1551,0.263
4.809836,0.2099,-0.0318,0.1551,0.263
4.827606,-0.2048,0.2031,0.0155,0.289
4.829082,-0.2048,0.2031,0.0155,0.289
4.847165,-0.1217,0.1498,0.0563,0.201
4.850430,-0.1217,0.1498,0.0563,0.201
4.867870,0.0078,-0.0176,0.1364,0.138
4.869255,0.0078,-0.0176,0.1364,0.138
4.887076,0.2478,-0.1549,0.2548,0.388
4.888898,0.2478,-0.1549,0.2548,0.388
4.907921,0.4235,-0.1691,0.2453,0.518
4.909122,0.4235,-0.1691,0.2453,0.518
4.927917,0.2739,-0.0210,-0.0172,0.275
4.931782,0.2739,-0.0210,-0.0172,0.275
4.947640,-0.5773,0.2621,-0.0797,0.639
4.949346,-0.5773,0.2621,-0.0797,0.639
4.967045,-0.8737,0.2398,-0.3016,0.955
4.969334,-0.8737,0.2398,-0.3016,0.955
4.987659,-0.2023,0.0453,-0.4042,0.454
4.989421,-0.2023,0.0453,-0.4042,0.454
5.008265,0.1722,-0.0071,-0.0709,0.186
5.009662,0.1722,-0.0071,-0.0709,0.186
5.027498,0.0326,-0.0004,0.2386,0.241
5.029235,0.0326,-0.0004,0.2386,0.241
5.047031,-0.2870,0.0302,0.3568,0.459
5.048967,-0.2870,0.0302,0.3568,0.459
5.067026,-0.2396,0.0797,0.0757,0.264
5.068542,-0.2396,0.0797,0.0757,0.264
5.088546,0.0772,-0.0119,-0.1972,0.212
5.090549,0.0772,-0.0119,-0.1972,0.212
5.107222,0.2309,0.0076,0.2317,0.327
5.108748,0.2309,0.0076,0.2317,0.327
5.127414,0.1735,-0.0626,0.0639,0.195
5.129028,0.1735,-0.0626,0.0639,0.195
5.147414,-0.1262,-0.0127,-0.0512,0.137
5.148555,-0.1262,-0.0127,-0.0512,0.137
5.167380,-0.0590,0.1004,-0.1444,0.185
5.169195,-0.0590,0.1004,-0.1444,0.185
